,bloque,grupo_corr,adf_pvalue,estacionaria,mi,mi_n_obs,granger_p,granger_p_fdr,granger_signif,lasso_abs,perm_imp,r_mi,r_lasso,r_perm,voto_granger,voto_mi,voto_lasso,voto_perm,votos,score
capacidad_efectiva_lag14,OFERTA,61,0.6265557099898662,False,1.0879439227265042,1812,0.4439275639192285,0.5313148796513602,False,0.0,7.771561172376095e-17,0.9802631578947368,0.4471947194719472,0.5759075907590759,0,1,0,0,1,0.6677884893752534
mc_lag14,REGULATORIO,60,0.8641217747007341,False,1.0696756717494753,1812,0.4067157947688622,0.4945664064389365,False,0.0,7.771561172376095e-17,0.9703947368421053,0.4471947194719472,0.5759075907590759,0,1,0,0,1,0.6644990156910429
oni_lag7,HIDRO,59,0.7611642059245851,False,1.0334657954686697,1819,0.8350125556195889,0.8546929862234176,False,0.0,2.4833844032290386e-06,0.9144736842105263,0.4471947194719472,0.6303630363036303,0,1,0,0,1,0.664010479995368
cee_lag30,REGULATORIO,46,0.10107070688147451,False,1.0356778903947466,1796,0.19842975929085138,0.27927151307601306,False,0.0,8.847865651806508e-07,0.9210526315789473,0.4471947194719472,0.5973597359735974,0,1,0,0,1,0.6552023623414973
cee_lag14,REGULATORIO,45,0.09846878553140448,False,1.0001427520484976,1812,0.23772799302906023,0.31836700388032735,False,0.0,2.672883512488955e-06,0.868421052631579,0.4471947194719472,0.6435643564356436,0,1,0,0,1,0.65306004284639
mc_lag7,REGULATORIO,60,0.8598941518701411,False,1.066517293926705,1819,0.15291780743705607,0.22900006630968003,False,0.0,2.2204460492503132e-17,0.9605263157894737,0.4471947194719472,0.5396039603960396,0,1,0,0,1,0.6491083318858202
capacidad_efectiva_lag3,OFERTA,61,0.6281890111259745,False,1.0896550858079688,1823,0.5496049414841562,0.632878417466604,False,0.0,1.1102230246251566e-17,0.9835526315789473,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.6479828903943026
cee_lag7,REGULATORIO,44,0.0973494277146899,False,1.0292934624766628,1819,0.1353874778417491,0.20682308172809913,False,0.0,7.744064906889392e-07,0.9078947368421053,0.4471947194719472,0.5874587458745875,0,1,0,0,1,0.6475160673962134
oni_lag3,HIDRO,59,0.7607768515180451,False,1.008947182109984,1823,0.6918859633899452,0.7485171988275564,False,0.0,1.6203092086164438e-06,0.8782894736842105,0.4471947194719472,0.6105610561056105,0,1,0,0,1,0.6453484164205894
cee_lag0,REGULATORIO,44,0.09624150037866708,False,0.9934050641173666,1826,0.2106255918786009,0.28842423392384986,False,0.0,1.5529072131648114e-06,0.8618421052631579,0.4471947194719472,0.6072607260726073,0,1,0,0,1,0.6387658502692374
demanda_upme_medio_lag1,DEMANDA,37,0.005522974208155312,True,0.9703159686276419,1825,0.675634958653236,0.7388238396783587,False,0.0,2.1594395592794413e-06,0.8388157894736842,0.4471947194719472,0.6204620462046204,0,1,0,0,1,0.6354908517167507
capacidad_efectiva_lag1,OFERTA,61,0.626911300883906,False,1.0436937526691614,1825,0.385498982592259,0.4744602862673957,False,0.0,1.1102230246251566e-17,0.9342105263157895,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.63153552197325
mc_lag1,REGULATORIO,60,0.8562342156954621,False,1.0431998071112614,1825,0.09522495993065731,0.16447947624386264,False,0.0,1.1102230246251566e-17,0.930921052631579,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.6304390307451798
capacidad_efectiva_lag7,OFERTA,61,0.630745949657274,False,1.0982917365979858,1819,0.49842128201697733,0.5895722557710549,False,0.0,-4.4408920985006264e-17,0.9868421052631579,0.4471947194719472,0.4438943894389439,0,1,0,0,1,0.6259770713913496
capacidad_efectiva_lag30,OFERTA,61,0.6458194853309609,False,1.068528048831328,1796,0.09235655467987344,0.16135857829127315,False,0.0,-3.3306690738754695e-17,0.9671052631578947,0.4471947194719472,0.46204620462046203,0,1,0,0,1,0.6254487290834346
demanda_upme_bajo_lag1,DEMANDA,37,0.003419847969651749,True,0.890491536652096,1825,0.6620928160562856,0.7292616524677927,False,0.0,2.2666508440072343e-06,0.7796052631578947,0.4471947194719472,0.6237623762376238,0,1,0,0,1,0.6168541196224885
mc_lag30,REGULATORIO,60,0.873608019787921,False,1.0742581798311743,1796,0.1948181842113628,0.2774247493955582,False,0.0,-6.661338147750939e-17,0.9736842105263158,0.4471947194719472,0.429042904290429,0,1,0,0,1,0.6166406114295641
capacidad_efectiva_lag2,OFERTA,61,0.6275525358713505,False,1.0463259195031105,1824,0.24559780311678467,0.3274637374890462,False,0.0,-4.4408920985006264e-17,0.9375,0.4471947194719472,0.4438943894389439,0,1,0,0,1,0.609529702970297
precio_escasez_lag7,REGULATORIO,64,0.9305069791094646,False,0.9440965613832755,1819,0.16777501741189654,0.24759031695736186,False,0.0,2.2204460492503132e-17,0.8322368421052632,0.4471947194719472,0.5396039603960396,0,1,0,0,1,0.6063451739910833
cee_lag3,REGULATORIO,44,0.09671493231852535,False,0.9816545608840932,1823,0.8875188228065405,0.8993524071106277,False,0.0,1.1102230246251566e-17,0.8585526315789473,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.6063162237276359
volumen_util_pct_emb_lag2,HIDRO,85,0.000318281200952168,True,0.5865134609740483,1824,4.354326281803948e-07,1.8384933189838893e-06,True,0.0,1.0708080241284001e-05,0.6743421052631579,0.4471947194719472,0.6963696369636964,1,0,0,0,1,0.6059688205662671
precio_escasez_lag2,REGULATORIO,64,0.9298402647909765,False,0.9104010585222948,1824,0.6971771316690961,0.7515668369766142,False,0.0,4.4408920985006264e-17,0.7993421052631579,0.4471947194719472,0.5676567656765676,0,1,0,0,1,0.6047311968038909
mc_lag2,REGULATORIO,60,0.8568464965592892,False,1.0352239934451708,1824,0.5857234998814693,0.6708992431365578,False,0.0,-5.551115123125783e-17,0.9177631578947368,0.4471947194719472,0.43564356435643564,0,1,0,0,1,0.6002004805743733
volumen_por_embalse_lag3,HIDRO,85,0.0004897244575340253,True,0.5780598601480516,1823,1.4495834934110328e-07,6.885521593702406e-07,True,0.0,8.09670832040421e-06,0.6513157894736842,0.4471947194719472,0.693069306930693,1,0,0,0,1,0.5971932719587748
mc_lag3,REGULATORIO,60,0.8574578652028999,False,1.0296869043260393,1823,0.4463262544355735,0.5320909072486837,False,0.0,-6.661338147750939e-17,0.9111842105263158,0.4471947194719472,0.429042904290429,0,1,0,0,1,0.5958072780962307
restricciones_lag14,EXPOST,76,0.0888098376690114,False,0.37383273813329243,1812,0.06873043140267146,0.12897562436056864,False,0.0,5.34592019778346e-05,0.4967105263157895,0.4471947194719472,0.8415841584158416,0,0,0,1,1,0.5951631347345261
restricciones_lag7,EXPOST,77,0.10023550006043902,False,0.3813998353752499,1819,0.12519817938035693,0.19618683779189952,False,0.0,4.954153905558645e-05,0.506578947368421,0.4471947194719472,0.8316831683168316,0,0,0,1,1,0.5951522783857333
cere_lag1,REGULATORIO,56,0.10163584821418226,False,1.0543018285496597,1825,0.5885523467163067,0.6708992431365578,False,0.0,-1.2898174906794679e-06,0.9506578947368421,0.4471947194719472,0.38283828382838286,0,1,0,0,1,0.5935636326790574
volumen_util_pct_emb_lag3,HIDRO,85,0.00032340442574697593,True,0.581624061184169,1823,9.490751382903846e-06,3.5619610128429244e-05,True,0.0,5.254320894376718e-06,0.6644736842105263,0.4471947194719472,0.6666666666666666,1,0,0,0,1,0.5927783567830467
cere_lag2,REGULATORIO,56,0.10180239388781015,False,1.0502606022871,1824,0.37218562328258953,0.461813997869009,False,0.0,-1.0333222503655648e-06,0.944078947368421,0.4471947194719472,0.38613861386138615,0,1,0,0,1,0.5924707602339181
precio_escasez_lag30,REGULATORIO,64,0.9335855570876107,False,0.8518575956492662,1796,0.7061665639177949,0.7585676163639916,False,0.0,3.3306690738754695e-17,0.7631578947368421,0.4471947194719472,0.5594059405940595,0,1,0,0,1,0.5899195182676163
precio_cont_no_regu_lag2,CONTRATOS,62,0.7824596374974234,False,0.8793898227398134,1824,0.10436898195192677,0.17725234923679184,False,0.0,2.2204460492503132e-17,0.7730263157894737,0.4471947194719472,0.5396039603960396,0,1,0,0,1,0.5866083318858202
volumen_por_embalse_lag7,HIDRO,85,0.0004907967711194409,True,0.5664614267450845,1819,0.012400470927194674,0.028998024322055237,True,0.0,6.4288610252649646e-06,0.6348684210526315,0.4471947194719472,0.6732673267326733,1,0,0,0,1,0.5851101557524174
cee_lag1,REGULATORIO,44,0.09639907919026508,False,0.9728217357346107,1825,0.08047940316021951,0.1473839672331731,False,0.0,-3.3306690738754695e-17,0.8421052631578947,0.4471947194719472,0.46204620462046203,0,1,0,0,1,0.583782062416768
precio_escasez_lag3,REGULATORIO,64,0.9299735394009343,False,0.9156974688551087,1823,0.612572671867289,0.6871663920577707,False,0.0,-2.2204460492503132e-17,0.8125,0.4471947194719472,0.4801980198019802,0,1,0,0,1,0.5799642464246425
precio_cargo_conf_lag14,REGULATORIO,43,0.18837140370749933,False,0.5759854839916194,1812,0.0038376139492211,0.010057195177269088,True,0.0,2.6718484479659742e-06,0.6480263157894737,0.4471947194719472,0.6402640264026402,1,0,0,0,1,0.578495020554687
precio_cont_no_regu_lag1,CONTRATOS,62,0.7935607583724824,False,0.9136414709848553,1825,0.08237435562287686,0.14817635567665421,False,0.0,-2.2204460492503132e-17,0.805921052631579,0.4471947194719472,0.4801980198019802,0,1,0,0,1,0.5777712639685021
importaciones_lag7,EXPOST,89,0.016932434325322095,True,0.25029688448846343,1716,0.0701342091391655,0.13023977094010808,False,0.0,8.830843708939052e-05,0.3717105263157895,0.4471947194719472,0.9075907590759076,0,0,0,1,1,0.5754986682878814
precio_cont_no_regu_lag14,CONTRATOS,62,0.8439284178365521,False,0.7840304030187575,1812,0.16642771369788895,0.24680012177638166,False,0.0,2.2204460492503132e-17,0.7269736842105263,0.4471947194719472,0.5396039603960396,0,1,0,0,1,0.5712574546928377
precio_escasez_lag14,REGULATORIO,64,0.9314418488317923,False,0.9106881962931546,1812,0.5423618735848661,0.628382896346208,False,0.0,-3.3306690738754695e-17,0.8026315789473685,0.4471947194719472,0.46204620462046203,0,1,0,0,1,0.5706241676799259
volumen_util_pct_emb_lag7,HIDRO,85,0.00032598236180128657,True,0.5306580464128636,1819,0.01817762462295711,0.0403357509881676,True,0.0,3.840537275867639e-06,0.6052631578947368,0.4471947194719472,0.6567656765676567,1,0,0,0,1,0.5697411846447803
exportaciones_lag1,EXPOST,51,7.956083132864968e-06,True,0.22682873365476386,1688,0.2840408905394481,0.37380273040689277,False,0.0,0.00011074405652208296,0.33223684210526316,0.4471947194719472,0.9273927392739274,0,0,0,1,1,0.568941433617046
capacidad_por_embalse_lag7,HIDRO,120,0.1987277389620427,False,0.8360805253921559,1819,0.15870981133772827,0.23650873846406567,False,0.0,1.1102230246251566e-17,0.743421052631579,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.5679390307451798
restricciones_sin_aliv_lag14,EXPOST,76,0.02219946335761303,True,0.35538213386067863,1812,0.1138424799624369,0.1860651285407571,False,0.0,2.9889411877281892e-05,0.4868421052631579,0.4471947194719472,0.7656765676567657,0,0,0,1,1,0.5665711307972904
precio_cont_no_regu_lag7,CONTRATOS,62,0.8189989822309145,False,0.7985557560334637,1819,0.10279743217525306,0.17556415382739848,False,0.0,1.1102230246251566e-17,0.7368421052631579,0.4471947194719472,0.5132013201320133,0,1,0,0,1,0.5657460482890394
capacidad_por_embalse_lag2,HIDRO,120,0.19774228419958123,False,0.8465253871916603,1824,0.06034722575529261,0.11538085930571669,False,0.0,0.0,0.7532894736842105,0.4471947194719472,0.4966996699669967,0,1,0,0,1,0.5657279543743848
disp_declarada_lag3,OFERTA,67,0.06757565756806778,False,0.41090769780450564,1823,0.05187605181772688,0.10174399840379983,False,0.0,1.6293447902215874e-05,0.5263157894736842,0.4471947194719472,0.7227722772277227,0,0,0,1,1,0.565427595391118
gen_fuera_merito_lag14,EXPOST,7,2.089073416107676e-05,True,0.15208946217965114,1812,0.11805488058813328,0.19191809464594928,False,0.0,0.00032665600155687977,0.2565789473684211,0.4471947194719472,0.9900990099009901,0,0,0,1,1,0.5646242255804528
cee_lag2,REGULATORIO,44,0.09655688975210303,False,0.9753190002140557,1824,0.44013361314273813,0.5288561991912742,False,0.0,-6.015936940162447e-07,0.8486842105263158,0.4471947194719472,0.3927392739273927,0,1,0,0,1,0.5628727346418853
precio_escasez_d7,REGULATORIO,136,7.69531345579384e-12,True,0.262351839155365,1818,0.07026092905979515,0.13023977094010808,False,0.0002819204633276367,-7.389563865034532e-07,0.39473684210526316,0.9042904290429042,0.38943894389438943,0,0,1,0,1,0.5628220716808523
capacidad_por_embalse_lag14,HIDRO,120,0.20011468436320518,False,0.8383101389668508,1812,0.41051982570623907,0.4972032948792696,False,0.0,-1.1102230246251566e-17,0.7467105263157895,0.4471947194719472,0.4900990099009901,0,1,0,0,1,0.5613347518962423
cere_lag14,REGULATORIO,57,0.10382095532102253,False,1.0640907917260463,1812,0.7310042314631464,0.7797378468940228,False,0.0,-1.7032503797476117e-05,0.9572368421052632,0.4471947194719472,0.2706270627062706,0,1,0,0,1,0.5583528747611602
volumen_por_embalse_lag30,HIDRO,84,0.0005638568839712129,True,0.48352261881066516,1796,0.01071123068267013,0.025842969266124755,True,0.0,4.7026946177530785e-06,0.5625,0.4471947194719472,0.6633663366336634,1,0,0,0,1,0.5576870187018702
oni_lag30,HIDRO,59,0.7633917857495487,False,1.0095481730518938,1796,0.5388891209376832,0.6276716197894854,False,0.0,-5.70189141394506e-06,0.8848684210526315,0.4471947194719472,0.33993399339933994,0,1,0,0,1,0.5573323779746396
precio_cont_no_regu_lag3,CONTRATOS,62,0.7874697493050349,False,0.8506520940071574,1823,0.08097785375782242,0.14740878767891027,False,0.0,-3.3306690738754695e-17,0.7598684210526315,0.4471947194719472,0.46204620462046203,0,1,0,0,1,0.5563697817150136
demanda_upme_medio_lag2,DEMANDA,37,0.005479086007828877,True,0.9751321983447596,1824,0.75934608562097,0.7987585122102936,False,0.0,-1.784589716447016e-06,0.8453947368421053,0.4471947194719472,0.37623762376237624,0,1,0,0,1,0.5562756933588097
aportes_pct_rio_lag3,HIDRO,33,3.7109531367490375e-14,True,0.25299323500684157,1823,0.09013786347098054,0.1593134331115005,False,0.0,5.2350531131728495e-05,0.375,0.4471947194719472,0.8382838283828383,0,0,0,1,1,0.5534928492849285
oni_lag14,HIDRO,59,0.7618421126092443,False,0.9791486229364454,1812,0.2938594203145201,0.38340456556057556,False,0.0,-4.003895746984565e-06,0.8552631578947368,0.4471947194719472,0.3564356435643564,0,1,0,0,1,0.5529645069770135
