fecha,real_log,real_nivel,ingenuo,xgb_expansiva,xgb_deslizante,rf_referencia,regimen
2023-04-30,5.3531815385897215,211.2794233333334,5.231481497415115,4.993553638458252,5.001958847045898,5.154581743896365,bajo
2023-05-01,5.242864926119364,189.21140333333332,5.3531815385897215,5.451403617858887,5.469836711883545,5.439105546276528,bajo
2023-05-02,5.4839849441654955,240.8043900000001,5.242864926119364,5.335746765136719,5.335124492645264,5.307283364930642,bajo
2023-05-03,5.545488209989042,256.07956833333327,5.4839849441654955,5.5012969970703125,5.4440083503723145,5.4551398164168585,bajo
2023-05-04,5.549543031630347,257.1200333333333,5.545488209989042,5.550165176391602,5.470893859863281,5.4792497979607235,bajo
2023-05-05,5.773834010745162,321.7690366666665,5.549543031630347,5.575780868530273,5.477059841156006,5.517408316466919,medio
2023-05-06,5.77452530296405,321.9915499999999,5.773834010745162,5.733300685882568,5.669079780578613,5.78449843039763,medio
2023-05-07,5.870877565316216,354.5599933333333,5.77452530296405,5.713099479675293,5.717142581939697,5.729437136429022,medio
2023-05-08,6.002499413402298,404.43838999999986,5.870877565316216,5.926748275756836,5.945562839508057,5.862052407387899,medio
2023-05-09,6.2431327091140325,514.4676666666668,6.002499413402298,6.105336666107178,6.103785991668701,6.06665237707996,medio
2023-05-10,6.367335646077069,582.5037633333333,6.2431327091140325,6.309874057769775,6.304029941558838,6.208706757444794,alto
2023-05-11,6.446114059123197,630.24842,6.367335646077069,6.391926288604736,6.354870796203613,6.327791064785835,alto
2023-05-12,6.460335300517142,639.2753700000003,6.446114059123197,6.477554798126221,6.396265506744385,6.435164998818919,alto
2023-05-13,6.540344121894195,692.5248499999999,6.460335300517142,6.447245121002197,6.349209308624268,6.449990793393776,alto
2023-05-14,6.526866840157813,683.25411,6.540344121894195,6.4477338790893555,6.297924995422363,6.513697550951804,alto
2023-05-15,6.589066330202097,727.1016799999999,6.526866840157813,6.552620887756348,6.35697078704834,6.478622625949462,alto
2023-05-16,6.655043330338684,776.6915766666666,6.589066330202097,6.513911724090576,6.25443696975708,6.552218633825697,alto
